week_end,geography,pathogen,demographics_type,demographics_values,percent_visits
2023-03-04,United States,Combined,Age Group,18-64 years,1.5
2023-03-04,United States,Combined,Age Group,65+ years,2.8
2023-03-04,United States,Combined,Age Group,5-17 years,1.3
2023-03-04,United States,Combined,Age Group,0-4 years,3
2023-03-04,United States,Combined,Race/Ethnicity,Hispanic,1.8
2023-03-04,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",1.6
2023-03-04,United States,Combined,Race/Ethnicity,"White, NH",2
2023-03-04,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",2.2
2023-03-04,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.6
2023-03-04,United States,Combined,Race/Ethnicity,"Black, NH",1.7
2023-04-29,United States,Combined,Sex,Male,0.9
2023-04-29,United States,Combined,Sex,Invalid,0
2023-04-29,United States,Combined,Sex,Other,0
2023-04-29,United States,Combined,Sex,Female,1
2023-04-29,United States,Combined,Age Group,18-64 years,0.7
2023-04-29,United States,Combined,Age Group,65+ years,1.3
2023-04-29,United States,Combined,Age Group,5-17 years,0.9
2023-04-29,United States,Combined,Age Group,0-4 years,1.7
2023-04-29,United States,Combined,Race/Ethnicity,Hispanic,1.2
2023-04-29,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",0.9
2023-04-29,United States,Combined,Race/Ethnicity,"White, NH",0.9
2023-04-29,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",1.4
2023-04-29,United States,Combined,Race/Ethnicity,"AI/AN, NH",1.4
2023-04-29,United States,Combined,Race/Ethnicity,"Black, NH",0.9
2023-11-04,United States,Combined,Sex,Male,2.8
2023-11-04,United States,Combined,Sex,Invalid,0.2
2023-11-04,United States,Combined,Sex,Other,0
2023-11-04,United States,Combined,Sex,Female,2.7
2023-11-04,United States,Combined,Age Group,18-64 years,1.7
2023-11-04,United States,Combined,Age Group,65+ years,2.5
2023-11-04,United States,Combined,Age Group,5-17 years,3.9
2023-11-04,United States,Combined,Age Group,0-4 years,9.4
2023-11-04,United States,Combined,Race/Ethnicity,Hispanic,3.4
2023-11-04,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",2.6
2023-11-04,United States,Combined,Race/Ethnicity,"White, NH",2.5
2023-11-04,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",3.4
2023-11-04,United States,Combined,Race/Ethnicity,"AI/AN, NH",4
2023-11-04,United States,Combined,Race/Ethnicity,"Black, NH",2.9
2024-06-15,United States,Combined,Sex,Male,0.9
2024-06-15,United States,Combined,Sex,Invalid,2.4
2024-06-15,United States,Combined,Sex,Other,0
2024-06-15,United States,Combined,Sex,Female,0.9
2024-06-15,United States,Combined,Age Group,18-64 years,0.7
2024-06-15,United States,Combined,Age Group,65+ years,1.3
2024-06-15,United States,Combined,Age Group,5-17 years,0.6
2024-06-15,United States,Combined,Age Group,0-4 years,1.7
2024-06-15,United States,Combined,Race/Ethnicity,Hispanic,1.2
2024-06-15,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",1
2024-06-15,United States,Combined,Race/Ethnicity,"White, NH",0.8
2024-06-15,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",2.1
2024-06-15,United States,Combined,Race/Ethnicity,"AI/AN, NH",1.1
2024-06-15,United States,Combined,Race/Ethnicity,"Black, NH",0.9
2024-04-06,United States,Combined,Sex,Male,1.7
2024-04-06,United States,Combined,Sex,Invalid,0
2024-04-06,United States,Combined,Sex,Other,0
2024-04-06,United States,Combined,Sex,Female,1.8
2024-04-06,United States,Combined,Age Group,18-64 years,1.5
2024-04-06,United States,Combined,Age Group,65+ years,1.6
2024-04-06,United States,Combined,Age Group,5-17 years,2.6
2024-04-06,United States,Combined,Age Group,0-4 years,3.9
2024-04-06,United States,Combined,Race/Ethnicity,Hispanic,1.9
2024-04-06,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",1.7
2024-04-06,United States,Combined,Race/Ethnicity,"White, NH",1.7
2024-04-06,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",2.2
2024-04-06,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.1
2024-04-06,United States,Combined,Race/Ethnicity,"Black, NH",1.9
2024-04-27,United States,Combined,Sex,Male,0.9
2024-04-27,United States,Combined,Sex,Invalid,0
2024-04-27,United States,Combined,Sex,Other,4.8
2024-04-27,United States,Combined,Sex,Female,0.9
2024-04-27,United States,Combined,Age Group,18-64 years,0.7
2024-04-27,United States,Combined,Age Group,65+ years,0.9
2024-04-27,United States,Combined,Age Group,5-17 years,1.3
2024-04-27,United States,Combined,Age Group,0-4 years,2
2024-04-27,United States,Combined,Race/Ethnicity,Hispanic,1.1
2024-04-27,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",0.9
2024-04-27,United States,Combined,Race/Ethnicity,"White, NH",0.8
2024-04-27,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",1.5
2024-04-27,United States,Combined,Race/Ethnicity,"AI/AN, NH",1.2
2024-04-27,United States,Combined,Race/Ethnicity,"Black, NH",1
2023-05-20,United States,Combined,Sex,Male,0.9
2023-05-20,United States,Combined,Sex,Invalid,0
2023-05-20,United States,Combined,Sex,Other,0
2023-05-20,United States,Combined,Sex,Female,0.9
2023-05-20,United States,Combined,Age Group,18-64 years,0.7
2023-05-20,United States,Combined,Age Group,65+ years,1.2
2023-05-20,United States,Combined,Age Group,5-17 years,1
2023-05-20,United States,Combined,Age Group,0-4 years,1.5
2023-05-20,United States,Combined,Race/Ethnicity,Hispanic,1.1
2023-05-20,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",0.8
2023-05-20,United States,Combined,Race/Ethnicity,"White, NH",0.8
2023-05-20,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",1.3
2023-05-20,United States,Combined,Race/Ethnicity,"AI/AN, NH",1
2023-05-20,United States,Combined,Race/Ethnicity,"Black, NH",0.9
2023-01-28,United States,Combined,Sex,Male,2.8
2023-01-28,United States,Combined,Sex,Invalid,0.2
2023-01-28,United States,Combined,Sex,Other,4.2
2023-01-28,United States,Combined,Sex,Female,2.9
2023-01-28,United States,Combined,Age Group,18-64 years,2.2
2023-01-28,United States,Combined,Age Group,65+ years,3.5
2023-01-28,United States,Combined,Age Group,5-17 years,2.7
2023-01-28,United States,Combined,Age Group,0-4 years,5.5
2023-01-28,United States,Combined,Race/Ethnicity,Hispanic,3.1
2023-01-28,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",2.5
2023-01-28,United States,Combined,Race/Ethnicity,"White, NH",2.7
2023-01-28,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",3.4
2023-01-28,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.9
2023-01-28,United States,Combined,Race/Ethnicity,"Black, NH",2.9
2023-04-01,United States,Combined,Sex,Male,1.4
2023-04-01,United States,Combined,Sex,Invalid,0.1
2023-04-01,United States,Combined,Sex,Other,0
2023-04-01,United States,Combined,Sex,Female,1.4
2023-04-01,United States,Combined,Age Group,18-64 years,1.1
2023-04-01,United States,Combined,Age Group,65+ years,2
2023-04-01,United States,Combined,Age Group,5-17 years,1
2023-04-01,United States,Combined,Age Group,0-4 years,2.2
2023-04-01,United States,Combined,Race/Ethnicity,Hispanic,1.4
2023-04-01,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",1.2
2023-04-01,United States,Combined,Race/Ethnicity,"White, NH",1.5
2023-04-01,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",2
2023-04-01,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.1
2023-04-01,United States,Combined,Race/Ethnicity,"Black, NH",1.2
2024-08-03,United States,Combined,Sex,Male,2.3
2024-08-03,United States,Combined,Sex,Invalid,0
2024-08-03,United States,Combined,Sex,Other,0
2024-08-03,United States,Combined,Sex,Female,2.7
2024-08-03,United States,Combined,Age Group,18-64 years,2
2024-08-03,United States,Combined,Age Group,65+ years,3.2
2024-08-03,United States,Combined,Age Group,5-17 years,1.6
2024-08-03,United States,Combined,Age Group,0-4 years,5.8
2024-08-03,United States,Combined,Race/Ethnicity,Hispanic,3.1
2024-08-03,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",2.3
2024-08-03,United States,Combined,Race/Ethnicity,"White, NH",2.1
2024-08-03,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",3.1
2024-08-03,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.3
2024-08-03,United States,Combined,Race/Ethnicity,"Black, NH",3
2022-12-17,United States,Combined,Sex,Male,8.5
2022-12-17,United States,Combined,Sex,Invalid,0.2
2022-12-17,United States,Combined,Sex,Other,0
2022-12-17,United States,Combined,Sex,Female,8.5
2022-12-17,United States,Combined,Age Group,18-64 years,6.2
2022-12-17,United States,Combined,Age Group,65+ years,7.6
2022-12-17,United States,Combined,Age Group,5-17 years,14.4
2022-12-17,United States,Combined,Age Group,0-4 years,17.4
2022-12-17,United States,Combined,Race/Ethnicity,Hispanic,10.3
2022-12-17,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",8.4
2022-12-17,United States,Combined,Race/Ethnicity,"White, NH",8.2
2022-12-17,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",9.6
2022-12-17,United States,Combined,Race/Ethnicity,"AI/AN, NH",11.6
2022-12-17,United States,Combined,Race/Ethnicity,"Black, NH",7.4
2023-05-13,United States,Combined,Sex,Male,0.9
2023-05-13,United States,Combined,Sex,Invalid,0.1
2023-05-13,United States,Combined,Sex,Other,0
2023-05-13,United States,Combined,Sex,Female,1
2023-05-13,United States,Combined,Age Group,18-64 years,0.7
2023-05-13,United States,Combined,Age Group,65+ years,1.2
2023-05-13,United States,Combined,Age Group,5-17 years,1
2023-05-13,United States,Combined,Age Group,0-4 years,1.6
2023-05-13,United States,Combined,Race/Ethnicity,Hispanic,1.1
2023-05-13,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",0.8
2023-05-13,United States,Combined,Race/Ethnicity,"White, NH",0.9
2023-05-13,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",1.3
2023-05-13,United States,Combined,Race/Ethnicity,"AI/AN, NH",1
2023-05-13,United States,Combined,Race/Ethnicity,"Black, NH",0.9
2024-04-13,United States,Combined,Sex,Male,1.3
2024-04-13,United States,Combined,Sex,Invalid,0.1
2024-04-13,United States,Combined,Sex,Other,0
2024-04-13,United States,Combined,Sex,Female,1.4
2024-04-13,United States,Combined,Age Group,18-64 years,1.1
2024-04-13,United States,Combined,Age Group,65+ years,1.3
2024-04-13,United States,Combined,Age Group,5-17 years,2
2024-04-13,United States,Combined,Age Group,0-4 years,3.1
2024-04-13,United States,Combined,Race/Ethnicity,Hispanic,1.6
2024-04-13,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",1.3
2024-04-13,United States,Combined,Race/Ethnicity,"White, NH",1.3
2024-04-13,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",1.8
2024-04-13,United States,Combined,Race/Ethnicity,"AI/AN, NH",1.7
2024-04-13,United States,Combined,Race/Ethnicity,"Black, NH",1.5
2023-02-18,United States,Combined,Sex,Male,2.2
2023-02-18,United States,Combined,Sex,Invalid,0.1
2023-02-18,United States,Combined,Sex,Other,5.3
2023-02-18,United States,Combined,Sex,Female,2.3
2023-02-18,United States,Combined,Age Group,18-64 years,1.8
2023-02-18,United States,Combined,Age Group,65+ years,3.2
2023-02-18,United States,Combined,Age Group,5-17 years,1.7
2023-02-18,United States,Combined,Age Group,0-4 years,3.7
2023-02-18,United States,Combined,Race/Ethnicity,Hispanic,2.2
2023-02-18,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",1.9
2023-02-18,United States,Combined,Race/Ethnicity,"White, NH",2.4
2023-02-18,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",2.6
2023-02-18,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.8
2023-02-18,United States,Combined,Race/Ethnicity,"Black, NH",2.1
2022-12-10,United States,Combined,Sex,Male,9
2022-12-10,United States,Combined,Sex,Invalid,0.1
2022-12-10,United States,Combined,Sex,Other,7.1
2022-12-10,United States,Combined,Sex,Female,8.9
2022-12-10,United States,Combined,Age Group,18-64 years,6.5
2022-12-10,United States,Combined,Age Group,65+ years,7.6
2022-12-10,United States,Combined,Age Group,5-17 years,15.2
2022-12-10,United States,Combined,Age Group,0-4 years,18.8
2022-12-10,United States,Combined,Race/Ethnicity,Hispanic,11.2
2022-12-10,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",9.2
2022-12-10,United States,Combined,Race/Ethnicity,"White, NH",8.3
2022-12-10,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",11
2022-12-10,United States,Combined,Race/Ethnicity,"AI/AN, NH",11.6
2022-12-10,United States,Combined,Race/Ethnicity,"Black, NH",8.1
2023-07-22,United States,Combined,Sex,Male,0.9
2023-07-22,United States,Combined,Sex,Invalid,0.1
2023-07-22,United States,Combined,Sex,Other,0
2023-07-22,United States,Combined,Sex,Female,1
2023-07-22,United States,Combined,Age Group,18-64 years,0.8
2023-07-22,United States,Combined,Age Group,65+ years,1.3
2023-07-22,United States,Combined,Age Group,5-17 years,0.7
2023-07-22,United States,Combined,Age Group,0-4 years,2.2
2023-07-22,United States,Combined,Race/Ethnicity,Hispanic,1.3
2023-07-22,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",0.9
2023-07-22,United States,Combined,Race/Ethnicity,"White, NH",0.9
2023-07-22,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",1.5
2023-07-22,United States,Combined,Race/Ethnicity,"AI/AN, NH",0.9
2023-07-22,United States,Combined,Race/Ethnicity,"Black, NH",1.2
2023-03-25,United States,Combined,Sex,Male,1.4
2023-03-25,United States,Combined,Sex,Invalid,0.1
2023-03-25,United States,Combined,Sex,Other,0
2023-03-25,United States,Combined,Sex,Female,1.5
2023-03-25,United States,Combined,Age Group,18-64 years,1.2
2023-03-25,United States,Combined,Age Group,65+ years,2.2
2023-03-25,United States,Combined,Age Group,5-17 years,1.1
2023-03-25,United States,Combined,Age Group,0-4 years,2.4
2023-03-25,United States,Combined,Race/Ethnicity,Hispanic,1.5
2023-03-25,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",1.3
2023-03-25,United States,Combined,Race/Ethnicity,"White, NH",1.6
2023-03-25,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",2
2023-03-25,United States,Combined,Race/Ethnicity,"AI/AN, NH",2
2023-03-25,United States,Combined,Race/Ethnicity,"Black, NH",1.3
2024-02-17,United States,Combined,Sex,Male,5
2024-02-17,United States,Combined,Sex,Invalid,0.2
2024-02-17,United States,Combined,Sex,Other,0
2024-02-17,United States,Combined,Sex,Female,5.1
2024-02-17,United States,Combined,Age Group,18-64 years,3.8
2024-02-17,United States,Combined,Age Group,65+ years,4
2024-02-17,United States,Combined,Age Group,5-17 years,9.2
2024-02-17,United States,Combined,Age Group,0-4 years,11
2024-02-17,United States,Combined,Race/Ethnicity,Hispanic,5.7
2024-02-17,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",4.6
2024-02-17,United States,Combined,Race/Ethnicity,"White, NH",4.7
2024-02-17,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",4.9
2024-02-17,United States,Combined,Race/Ethnicity,"AI/AN, NH",5.3
2024-02-17,United States,Combined,Race/Ethnicity,"Black, NH",5.5
2023-05-27,United States,Combined,Sex,Male,0.8
2023-05-27,United States,Combined,Sex,Invalid,0
2023-05-27,United States,Combined,Sex,Other,0
2023-05-27,United States,Combined,Sex,Female,0.9
2023-05-27,United States,Combined,Age Group,18-64 years,0.6
2023-05-27,United States,Combined,Age Group,65+ years,1.1
2023-05-27,United States,Combined,Age Group,5-17 years,1
2023-05-27,United States,Combined,Age Group,0-4 years,1.6
2023-05-27,United States,Combined,Race/Ethnicity,Hispanic,1.1
2023-05-27,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",0.8
2023-05-27,United States,Combined,Race/Ethnicity,"White, NH",0.8
2023-05-27,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",1.2
2023-05-27,United States,Combined,Race/Ethnicity,"AI/AN, NH",0.9
2023-05-27,United States,Combined,Race/Ethnicity,"Black, NH",0.9
2022-10-15,United States,Combined,Sex,Male,3.3
2022-10-15,United States,Combined,Sex,Invalid,0.2
2022-10-15,United States,Combined,Sex,Other,0
2022-10-15,United States,Combined,Sex,Female,3.2
2022-10-15,United States,Combined,Age Group,18-64 years,1.9
2022-10-15,United States,Combined,Age Group,65+ years,3.2
2022-10-15,United States,Combined,Age Group,5-17 years,4.4
2022-10-15,United States,Combined,Age Group,0-4 years,9.7
2022-10-15,United States,Combined,Race/Ethnicity,Hispanic,3.6
2022-10-15,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",3.1
2022-10-15,United States,Combined,Race/Ethnicity,"White, NH",3.1
2022-10-15,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",3.9
2022-10-15,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.7
2022-10-15,United States,Combined,Race/Ethnicity,"Black, NH",3.3
2024-02-10,United States,Combined,Sex,Male,5.3
2024-02-10,United States,Combined,Sex,Invalid,0.3
2024-02-10,United States,Combined,Sex,Other,0
2024-02-10,United States,Combined,Sex,Female,5.4
2024-02-10,United States,Combined,Age Group,18-64 years,4.1
2024-02-10,United States,Combined,Age Group,65+ years,4.2
2024-02-10,United States,Combined,Age Group,5-17 years,9.9
2024-02-10,United States,Combined,Age Group,0-4 years,11.9
2024-02-10,United States,Combined,Race/Ethnicity,Hispanic,6.5
2024-02-10,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",4.9
2024-02-10,United States,Combined,Race/Ethnicity,"White, NH",4.9
2024-02-10,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",5.3
2024-02-10,United States,Combined,Race/Ethnicity,"AI/AN, NH",5.5
2024-02-10,United States,Combined,Race/Ethnicity,"Black, NH",5.9
2023-01-21,United States,Combined,Sex,Male,3.1
2023-01-21,United States,Combined,Sex,Invalid,0.2
2023-01-21,United States,Combined,Sex,Other,0
2023-01-21,United States,Combined,Sex,Female,3.2
2023-01-21,United States,Combined,Age Group,18-64 years,2.5
2023-01-21,United States,Combined,Age Group,65+ years,4
2023-01-21,United States,Combined,Age Group,5-17 years,2.9
2023-01-21,United States,Combined,Age Group,0-4 years,6.5
2023-01-21,United States,Combined,Race/Ethnicity,Hispanic,3.4
2023-01-21,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",2.8
2023-01-21,United States,Combined,Race/Ethnicity,"White, NH",3.1
2023-01-21,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",3.8
2023-01-21,United States,Combined,Race/Ethnicity,"AI/AN, NH",3.4
2023-01-21,United States,Combined,Race/Ethnicity,"Black, NH",3.3
2024-01-13,United States,Combined,Sex,Male,6.6
2024-01-13,United States,Combined,Sex,Invalid,0.5
2024-01-13,United States,Combined,Sex,Other,3.6
2024-01-13,United States,Combined,Sex,Female,6.6
2024-01-13,United States,Combined,Age Group,18-64 years,5.3
2024-01-13,United States,Combined,Age Group,65+ years,6.3
2024-01-13,United States,Combined,Age Group,5-17 years,8.6
2024-01-13,United States,Combined,Age Group,0-4 years,16.2
2024-01-13,United States,Combined,Race/Ethnicity,Hispanic,7.6
2024-01-13,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",6.2
2024-01-13,United States,Combined,Race/Ethnicity,"White, NH",6.2
2024-01-13,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",7.5
2024-01-13,United States,Combined,Race/Ethnicity,"AI/AN, NH",7.2
2024-01-13,United States,Combined,Race/Ethnicity,"Black, NH",7
2022-10-08,United States,Combined,Sex,Male,3
2022-10-08,United States,Combined,Sex,Invalid,0.3
2022-10-08,United States,Combined,Sex,Other,0
2022-10-08,United States,Combined,Sex,Female,2.9
2022-10-08,United States,Combined,Age Group,18-64 years,1.8
2022-10-08,United States,Combined,Age Group,65+ years,3.2
2022-10-08,United States,Combined,Age Group,5-17 years,3.7
2022-10-08,United States,Combined,Age Group,0-4 years,8.4
2022-10-08,United States,Combined,Race/Ethnicity,Hispanic,3.2
2022-10-08,United States,Combined,Race/Ethnicity,"Multiple/Other, NH",2.9
2022-10-08,United States,Combined,Race/Ethnicity,"White, NH",2.9
2022-10-08,United States,Combined,Race/Ethnicity,"Asian/NHOPI, NH",3.3
2022-10-08,United States,Combined,Race/Ethnicity,"AI/AN, NH",2.2
2022-10-08,United States,Combined,Race/Ethnicity,"Black, NH",2.8
2024-06-08,United States,Combined,Sex,Male,0.8
2024-06-08,United States,Combined,Sex,Invalid,0
